race_id,timestamp,lap_number,path_index,x,y,speed_px_s
68,1778237337.973,2,20,196.5,418.4,3.907
68,1778237338.188,2,21,199.6,358.7,5.207
68,1778237338.402,3,21,206.2,282.2,6.507
68,1778237338.618,3,0,205.5,191.0,7.2
68,1778237338.83,3,0,174.9,103.0,7.2
68,1778237339.045,3,1,150.4,66.2,0.545
68,1778237339.258,3,1,135.1,61.4,1.845
68,1778237339.472,3,1,102.7,66.3,3.145
68,1778237339.686,3,2,63.9,90.4,1.65
68,1778237339.886,3,2,48.4,113.0,2.85
68,1778237340.086,3,2,43.0,146.4,3.355
68,1778237340.298,3,2,50.4,198.3,4.5
68,1778237340.513,3,2,61.9,255.7,4.5
68,1778237340.726,3,21,64.6,315.0,4.9
68,1778237340.94,3,20,63.7,387.8,6.2
68,1778237341.14,3,3,64.7,469.6,7.2
68,1778237341.341,3,3,87.2,552.7,7.2
68,1778237341.558,3,3,135.5,632.4,7.2
68,1778237341.771,3,4,197.4,702.6,7.2
68,1778237341.984,3,4,258.2,766.0,5.438
68,1778237342.2,3,4,312.7,811.0,4.5
68,1778237342.414,3,4,367.4,830.8,4.5
68,1778237342.629,3,4,421.5,830.9,1.574
68,1778237342.843,3,5,430.8,827.0,1.103
68,1778237343.057,3,5,441.0,808.9,2.183
68,1778237343.268,3,5,446.6,772.0,3.483
68,1778237343.468,3,5,447.9,722.7,4.5
68,1778237343.681,3,6,449.4,664.2,4.5
68,1778237343.896,3,6,452.1,605.8,4.5
68,1778237344.111,3,6,469.2,553.0,4.0
68,1778237344.325,3,7,502.9,519.5,1.921
68,1778237344.539,3,7,530.4,508.9,2.855
68,1778237344.754,3,7,576.3,508.6,4.155
68,1778237344.97,3,7,630.7,528.2,4.5
68,1778237345.185,3,8,673.0,566.2,3.589
68,1778237345.398,3,8,691.7,613.2,2.784
68,1778237345.612,3,8,694.1,655.3,3.795
68,1778237345.826,3,9,681.0,710.0,4.5
68,1778237346.04,3,9,678.6,768.2,4.5
68,1778237346.253,3,9,695.8,823.8,4.5
68,1778237346.469,3,9,703.2,830.3,1.209
68,1778237346.684,3,9,726.7,837.5,2.509
68,1778237346.899,3,10,767.4,830.1,3.809
68,1778237347.115,3,10,814.8,796.3,5.109
68,1778237347.327,3,10,846.7,739.4,1.622
68,1778237347.543,3,10,848.7,709.5,2.922
68,1778237347.756,3,10,831.1,666.2,4.222
68,1778237347.972,3,8,801.4,609.7,5.522
68,1778237348.187,3,11,794.7,546.6,5.088
68,1778237348.403,3,11,800.3,486.1,4.5
68,1778237348.618,3,11,788.7,429.0,4.5
68,1778237348.831,3,11,764.5,387.9,0.278
68,1778237349.046,3,11,759.7,384.7,0.5
68,1778237349.258,3,12,744.3,385.1,1.8
68,1778237349.471,3,12,712.8,393.1,3.1
68,1778237349.685,3,12,664.9,405.2,4.4
68,1778237349.9,3,12,608.2,419.6,4.5
68,1778237350.112,3,7,550.3,426.2,4.5
68,1778237350.327,3,13,493.6,413.3,4.5
68,1778237350.541,3,13,444.3,382.2,4.5
68,1778237350.757,3,13,425.0,352.6,1.44
68,1778237350.969,3,13,424.9,331.4,2.145
68,1778237351.17,3,14,435.7,301.8,3.111
68,1778237351.386,3,14,470.5,274.2,2.575
68,1778237351.6,3,14,506.0,264.3,2.922
68,1778237351.817,3,14,552.6,269.3,4.222
68,1778237352.029,3,14,609.8,280.5,4.5
68,1778237352.243,3,12,667.2,291.8,4.5
68,1778237352.46,3,15,725.4,292.4,4.5
68,1778237352.675,3,15,780.5,273.6,4.5
68,1778237352.89,3,15,826.1,237.5,4.5
68,1778237353.104,3,16,844.7,209.5,0.5
68,1778237353.32,3,16,844.5,194.1,1.8
68,1778237353.535,3,16,830.2,165.2,3.1
68,1778237353.751,3,16,819.3,143.9,2.09
68,1778237353.965,3,16,804.2,110.9,3.39
68,1778237354.181,3,16,770.3,70.4,4.69
68,1778237354.397,3,16,757.1,62.8,1.164
68,1778237354.612,3,17,733.1,65.1,2.464
68,1778237354.827,3,17,692.6,72.4,3.764
68,1778237355.042,3,17,635.5,82.7,5.064
68,1778237355.258,3,17,561.2,89.6,6.364
68,1778237355.471,3,18,470.8,84.6,7.2
68,1778237355.686,3,18,402.6,90.1,4.3
68,1778237355.899,3,18,356.5,112.2,3.65
68,1778237356.115,3,18,327.7,143.6,3.0
68,1778237356.329,3,18,316.6,176.4,2.65
68,1778237356.544,3,18,315.5,219.9,3.95
68,1778237356.76,3,21,314.4,277.2,4.5
68,1778237356.974,3,19,313.2,335.7,4.5
68,1778237357.188,3,19,305.6,393.4,4.5
68,1778237357.401,3,19,278.7,446.1,4.9
68,1778237357.616,3,20,237.0,476.3,0.787
68,1778237357.828,3,20,230.1,476.4,0.986
68,1778237358.041,3,20,209.9,468.5,2.286
68,1778237358.254,3,20,183.3,440.7,3.586
68,1778237358.468,3,20,171.5,401.4,2.671
68,1778237358.682,3,21,171.5,357.7,3.971
69,1778240302.594,1,21,210.5,243.0,0
69,1778240302.808,1,21,210.5,243.0,0
69,1778240303.023,1,21,210.5,243.0,0
69,1778240303.237,1,21,210.5,243.0,0
69,1778240303.452,1,21,210.5,243.0,0
69,1778240303.666,1,21,210.5,243.0,0
69,1778240303.88,1,21,210.5,243.0,0
69,1778240304.087,1,21,210.5,243.0,0
69,1778240304.302,1,21,210.5,243.0,0
69,1778240304.516,1,21,210.5,243.0,0
69,1778240304.73,1,21,210.5,243.0,0
69,1778240304.934,1,21,210.5,243.0,0
69,1778240305.15,1,21,210.5,236.4,1.1
69,1778240305.364,1,21,210.5,213.0,2.4
69,1778240305.577,1,0,203.4,173.6,3.7
69,1778240305.793,1,0,174.7,126.4,4.4
69,1778240306.007,1,1,133.9,93.3,3.9
69,1778240306.221,1,1,89.0,77.9,0.581
69,1778240306.435,1,1,82.7,79.1,0.805
69,1778240306.636,1,1,69.4,90.2,2.005
69,1778240306.85,1,2,54.6,121.8,3.305
69,1778240307.066,1,2,52.1,173.4,4.5
69,1778240307.281,1,2,58.5,231.6,4.5
69,1778240307.494,1,21,64.9,289.7,4.5
69,1778240307.703,1,21,70.7,343.4,4.5
69,1778240307.917,1,20,77.1,401.5,4.5
69,1778240308.131,1,3,83.4,459.7,4.5
69,1778240308.345,1,3,90.0,519.9,5.1
69,1778240308.561,1,3,112.0,591.6,6.4
69,1778240308.775,1,3,164.3,665.6,7.2
69,1778240308.991,1,4,218.7,723.4,3.376
69,1778240309.204,1,4,254.1,759.3,4.299
69,1778240309.417,1,4,305.9,785.8,4.5
69,1778240309.63,1,4,363.6,793.4,4.5
69,1778240309.843,1,5,420.5,781.4,4.5
69,1778240310.058,1,5,471.1,749.8,5.0
69,1778240310.272,1,5,475.5,739.5,0.818
69,1778240310.488,1,5,475.1,720.0,2.118
69,1778240310.702,1,5,467.1,684.2,3.418
69,1778240310.918,1,6,457.1,632.0,4.5
69,1778240311.134,1,6,462.3,578.0,3.9
69,1778240311.35,1,6,482.9,536.8,3.4
69,1778240311.565,1,7,524.8,513.7,2.762
69,1778240311.779,1,7,563.4,507.3,2.705
69,1778240311.995,1,7,606.9,513.8,4.005
69,1778240312.208,1,8,657.5,542.6,4.15
69,1778240312.423,1,8,684.2,585.2,2.956
69,1778240312.637,1,8,694.4,627.3,3.315
69,1778240312.85,1,8,692.9,679.3,4.5
69,1778240313.065,1,9,691.0,735.6,2.081
69,1778240313.279,1,9,705.5,767.6,1.663
69,1778240313.494,1,9,734.1,784.2,1.654
69,1778240313.707,1,10,764.3,782.2,2.954
69,1778240313.921,1,10,804.9,758.4,4.254
69,1778240314.134,1,10,841.7,706.0,5.554
69,1778240314.347,1,10,850.0,661.1,2.917
69,1778240314.562,1,11,844.2,614.4,4.217
69,1778240314.777,1,11,835.8,551.1,5.517
69,1778240314.992,1,11,825.2,470.9,6.817
69,1778240315.206,1,11,809.7,410.3,4.3
69,1778240315.423,1,11,804.4,398.4,0.0
69,1778240315.638,1,11,800.0,397.5,0.9
69,1778240315.853,1,11,779.8,401.5,2.2
69,1778240316.067,1,12,744.0,413.4,3.5
69,1778240316.282,1,12,692.8,430.6,4.5
69,1778240316.498,1,12,641.2,434.2,3.31
69,1778240316.698,1,12,593.7,434.9,4.5
69,1778240316.913,1,7,535.2,435.6,4.5
69,1778240317.126,1,13,498.4,433.3,0.507
69,1778240317.327,1,13,492.8,426.4,0.0
69,1778240317.54,1,13,495.0,423.6,0.0
69,1778240317.741,1,13,495.0,423.6,0.0
69,1778240317.955,1,13,492.0,421.6,0.8
69,1778240318.17,1,13,474.4,413.3,2.1
69,1778240318.386,1,13,442.5,396.0,3.4
69,1778240318.603,1,13,429.6,378.9,1.554
69,1778240318.816,1,13,424.2,350.3,2.854
69,1778240319.03,1,14,434.5,305.6,4.154
69,1778240319.23,1,14,461.2,279.1,2.477
69,1778240319.444,1,14,495.0,266.6,2.492
69,1778240319.657,1,14,533.2,264.7,3.27
69,1778240319.874,1,14,583.0,277.6,4.5
69,1778240320.088,1,12,638.9,294.7,4.5
69,1778240320.301,1,15,695.3,310.1,4.5
69,1778240320.515,1,15,753.5,309.1,4.5
69,1778240320.728,1,15,808.0,288.7,4.5
69,1778240320.943,1,15,836.1,268.0,1.073
69,1778240321.156,1,15,843.6,246.4,2.373
69,1778240321.371,1,16,839.6,206.9,3.673
69,1778240321.586,1,16,825.8,156.3,1.45
69,1778240321.799,1,16,820.8,129.0,2.75
69,1778240322.012,1,16,796.4,91.7,4.05
69,1778240322.226,1,16,759.7,64.2,0.101
69,1778240322.441,1,16,749.4,63.3,1.401
69,1778240322.658,1,17,722.6,68.4,2.701
69,1778240322.873,1,17,679.2,77.0,4.001
69,1778240323.087,1,17,618.4,79.8,5.301
69,1778240323.305,1,17,540.4,77.2,6.601
69,1778240323.52,1,18,448.4,74.0,7.2
69,1778240323.72,1,18,375.6,75.0,4.5
69,1778240323.92,1,18,327.6,90.8,3.95
69,1778240324.136,1,18,295.2,116.9,1.457
69,1778240324.348,1,18,290.8,130.6,1.603
69,1778240324.563,1,18,293.2,160.2,2.903
69,1778240324.774,1,18,305.6,205.3,4.203
69,1778240324.987,1,21,320.9,261.5,4.5
69,1778240325.2,1,19,336.3,317.9,4.5
69,1778240325.414,1,19,340.2,368.8,3.074
69,1778240325.629,1,19,335.3,411.9,3.174
69,1778240325.843,1,19,314.4,448.1,3.724
69,1778240326.057,1,19,269.0,479.5,4.05
69,1778240326.272,1,20,247.0,481.7,0.909
69,1778240326.486,1,20,227.3,475.4,2.209
69,1778240326.701,1,20,200.9,448.8,3.509
69,1778240326.915,1,20,183.2,397.5,4.809
69,1778240327.131,1,21,186.3,326.2,6.109
69,1778240327.346,2,21,194.3,241.1,4.5
69,1778240327.559,2,0,185.3,183.6,4.5
69,1778240327.774,2,0,174.2,144.4,1.051
69,1778240327.985,2,0,176.1,134.4,0.016
69,1778240328.198,2,0,177.5,134.4,0.202
69,1778240328.41,2,0,173.1,132.1,0.918
69,1778240328.624,2,0,157.7,117.8,2.218
69,1778240328.838,2,1,123.6,101.9,3.518
69,1778240329.054,2,2,69.2,101.4,4.818
69,1778240329.255,2,2,58.8,106.7,0.487
69,1778240329.455,2,2,51.2,118.0,1.687
69,1778240329.668,2,2,43.3,148.0,2.987
69,1778240329.883,2,2,41.9,186.3,3.381
69,1778240330.098,2,2,45.0,239.0,4.5
69,1778240330.314,2,21,48.3,297.4,4.5
69,1778240330.529,2,20,51.9,359.4,5.3
69,1778240330.729,2,3,56.0,430.7,6.5
69,1778240330.944,2,3,69.8,520.8,7.2
69,1778240331.159,2,3,112.7,603.5,7.2
69,1778240331.375,2,3,180.0,668.1,7.2
69,1778240331.588,2,4,253.1,726.5,7.2
69,1778240331.789,2,4,307.7,766.0,4.5
69,1778240332.001,2,4,363.3,785.7,3.925
69,1778240332.216,2,5,420.1,783.1,4.5
69,1778240332.432,2,5,469.7,765.5,0.229
69,1778240332.647,2,5,473.2,761.9,0.743
69,1778240332.861,2,5,476.1,743.6,2.043
69,1778240333.075,2,5,471.5,708.2,3.343
69,1778240333.29,2,6,466.9,656.2,4.5
69,1778240333.507,2,6,478.2,602.4,3.95
69,1778240333.721,2,6,503.5,563.4,3.3
69,1778240333.922,2,7,533.3,542.6,3.15
69,1778240334.137,2,7,582.0,532.2,4.45
69,1778240334.337,2,7,635.4,538.5,4.5
69,1778240334.555,2,8,670.3,562.8,1.674
69,1778240334.769,2,8,685.3,586.9,2.298
69,1778240334.971,2,8,691.8,621.4,3.498
69,1778240335.173,2,8,684.3,670.1,4.5
69,1778240335.385,2,9,675.0,727.8,4.5
69,1778240335.599,2,9,683.9,782.5,4.0
69,1778240335.814,2,9,709.3,825.9,4.25
69,1778240336.03,2,9,721.1,834.7,1.116
69,1778240336.23,2,9,742.1,836.4,2.316
69,1778240336.444,2,10,778.1,821.7,3.616
69,1778240336.656,2,10,815.5,780.6,4.916
69,1778240336.868,2,10,838.9,711.9,6.216
69,1778240337.083,2,10,839.4,622.8,7.2
69,1778240337.297,2,11,836.0,529.3,7.2
69,1778240337.512,2,11,829.5,463.9,4.25
69,1778240337.725,2,11,808.1,418.3,3.6
69,1778240337.941,2,11,777.3,389.7,2.95
69,1778240338.155,2,12,750.7,381.7,1.535
69,1778240338.369,2,12,721.7,379.8,2.835
69,1778240338.583,2,12,694.6,378.7,1.224
69,1778240338.783,2,12,684.7,378.8,1.169
69,1778240338.999,2,12,682.7,382.7,0.134
69,1778240339.214,2,12,672.6,386.5,1.434
69,1778240339.429,2,12,646.6,396.2,2.734
69,1778240339.642,2,12,603.7,407.9,4.034
69,1778240339.856,2,13,546.5,404.0,4.5
69,1778240340.072,2,13,493.0,380.9,4.5
69,1778240340.287,2,13,450.4,341.2,4.5
69,1778240340.501,2,14,439.1,311.1,0.458
69,1778240340.717,2,14,441.6,300.7,1.239
69,1778240340.931,2,14,456.7,281.6,2.179
69,1778240341.146,2,14,487.0,266.3,2.967
69,1778240341.359,2,14,529.1,263.7,3.656
69,1778240341.575,2,14,584.2,269.8,4.5
69,1778240341.79,2,12,642.3,276.3,4.5
69,1778240342.003,2,15,700.5,275.0,4.5
69,1778240342.219,2,15,753.5,269.0,1.82
69,1778240342.434,2,15,778.3,262.1,1.175
69,1778240342.649,2,15,789.3,250.4,1.313
69,1778240342.864,2,15,796.1,228.4,1.878
69,1778240343.078,2,16,800.9,211.2,0.839
69,1778240343.292,2,16,797.7,194.9,1.82
69,1778240343.506,2,16,799.5,162.2,3.12
69,1778240343.72,2,16,788.5,114.0,4.42
69,1778240343.935,2,16,754.9,66.8,2.241
69,1778240344.149,2,17,745.2,62.4,1.36
69,1778240344.364,2,17,718.7,63.3,2.66
69,1778240344.564,2,17,679.8,71.3,3.86
69,1778240344.78,2,17,621.1,78.0,5.16
69,1778240344.994,2,17,544.9,78.6,6.46
69,1778240345.194,2,18,460.9,79.4,7.2
69,1778240345.395,2,18,408.5,90.1,4.35
69,1778240345.61,2,18,361.4,115.3,2.983
69,1778240345.824,2,18,341.2,142.2,2.645
69,1778240346.038,2,18,332.3,184.6,3.945
69,1778240346.253,2,21,324.9,241.3,4.5
69,1778240346.453,2,21,317.9,294.9,4.5
69,1778240346.668,2,19,310.3,352.9,4.5
69,1778240346.884,2,19,294.0,408.5,4.35
69,1778240347.098,2,19,263.4,450.2,3.7
69,1778240347.312,2,20,223.9,470.9,0.321
69,1778240347.525,2,20,216.8,470.9,1.242
69,1778240347.739,2,20,198.7,461.6,0.874
69,1778240347.951,2,20,187.8,444.5,2.174
69,1778240348.168,2,20,184.7,407.6,3.474
69,1778240348.381,2,21,200.0,355.6,4.774
69,1778240348.595,3,21,215.6,294.6,4.5
69,1778240348.811,3,21,211.1,236.5,4.5
69,1778240349.026,3,0,187.5,183.3,4.5
69,1778240349.242,3,0,177.4,160.6,0.363
69,1778240349.457,3,0,173.0,151.6,1.243
69,1778240349.672,3,0,166.1,127.4,2.543
69,1778240349.873,3,1,144.0,96.3,3.743
69,1778240350.086,3,1,105.0,70.1,1.315
69,1778240350.297,3,1,96.9,70.0,1.227
69,1778240350.513,3,1,74.1,79.9,2.527
69,1778240350.713,3,2,63.8,93.4,1.915
69,1778240350.914,3,2,55.4,122.8,3.115
69,1778240351.131,3,2,52.9,172.3,4.415
69,1778240351.331,3,2,50.3,226.3,4.5
69,1778240351.531,3,2,47.8,280.3,4.6
69,1778240351.746,3,21,44.5,349.1,5.9
69,1778240351.962,3,3,41.9,434.8,6.465
69,1778240352.177,3,3,48.0,525.5,7.2
69,1778240352.39,3,3,76.8,576.3,2.448
69,1778240352.606,3,3,107.2,603.5,3.748
69,1778240352.818,3,3,151.1,638.4,4.5
69,1778240353.033,3,3,196.9,674.7,4.5
69,1778240353.248,3,4,242.7,711.1,4.5
69,1778240353.462,3,4,290.9,744.0,4.5
69,1778240353.678,3,4,335.7,773.6,1.827
69,1778240353.892,3,4,345.6,782.0,1.142
69,1778240354.108,3,4,369.7,786.7,2.091
69,1778240354.323,3,5,405.6,783.5,3.391
69,1778240354.524,3,5,448.7,761.9,4.5
69,1778240354.738,3,5,474.4,737.1,0.84
69,1778240354.951,3,5,479.1,717.9,2.14
69,1778240355.151,3,5,473.0,685.2,3.34
69,1778240355.366,3,6,456.1,635.8,4.45
69,1778240355.582,3,6,454.4,582.8,3.8
69,1778240355.797,3,6,470.8,541.6,2.835
69,1778240356.011,3,6,492.6,522.9,1.473
69,1778240356.226,3,7,511.6,517.3,2.023
69,1778240356.442,3,7,546.2,523.4,3.323
69,1778240356.657,3,7,589.9,551.3,4.5
69,1778240356.857,3,8,624.2,588.0,3.439
69,1778240357.069,3,8,640.9,632.3,4.026
69,1778240357.285,3,8,641.5,689.8,4.5
69,1778240357.5,3,9,656.0,746.2,4.5
69,1778240357.7,3,9,685.4,791.2,4.5
69,1778240357.916,3,9,731.2,827.1,4.5
69,1778240358.13,3,10,767.5,837.9,0.363
69,1778240358.331,3,10,779.3,835.4,1.563
69,1778240358.543,3,10,802.4,817.5,2.863
69,1778240358.759,3,10,824.5,777.2,4.163
69,1778240358.975,3,10,833.2,720.0,4.5
69,1778240359.19,3,10,832.8,661.5,4.5
69,1778240359.405,3,11,832.5,603.0,4.5
69,1778240359.62,3,11,829.6,544.7,4.5
69,1778240359.835,3,11,809.9,489.9,4.5
69,1778240360.05,3,11,801.7,464.5,0.264
69,1778240360.264,3,11,804.2,463.3,0.226
69,1778240360.479,3,11,799.0,458.2,1.229
69,1778240360.691,3,11,780.2,441.9,2.529
69,1778240360.906,3,12,740.3,429.9,3.829
69,1778240361.119,3,12,682.8,433.1,4.05
69,1778240361.334,3,12,634.3,434.4,2.978
69,1778240361.549,3,12,587.3,427.0,4.278
69,1778240361.763,3,13,536.5,399.0,4.5
69,1778240361.976,3,13,515.1,383.8,1.237
69,1778240362.192,3,13,490.8,377.3,2.537
69,1778240362.406,3,13,457.7,354.3,3.237
69,1778240362.62,3,14,436.2,320.1,3.487
69,1778240362.835,3,14,441.0,301.8,1.378
69,1778240363.051,3,14,456.8,283.4,1.864
69,1778240363.264,3,14,484.0,268.0,2.322
69,1778240363.476,3,14,520.8,264.1,3.35
69,1778240363.689,3,14,571.1,278.9,4.65
69,1778240363.902,3,12,635.9,304.2,5.95
69,1778240364.116,3,15,697.9,316.3,4.5
69,1778240364.33,3,15,755.4,307.2,4.5
69,1778240364.531,3,15,802.9,282.1,4.5
69,1778240364.731,3,15,840.5,243.6,4.5
69,1778240364.931,3,16,847.8,224.4,1.836
69,1778240365.146,3,16,845.4,191.7,3.136
69,1778240365.36,3,16,827.8,154.7,1.541
69,1778240365.56,3,16,808.0,137.7,2.741
69,1778240365.775,3,16,796.3,130.1,0.862
69,1778240365.992,3,16,781.6,116.2,2.162
69,1778240366.204,3,16,747.3,102.4,3.462
69,1778240366.419,3,17,694.0,102.4,4.5
69,1778240366.634,3,17,636.2,111.2,4.5
69,1778240366.848,3,17,577.7,111.2,4.5
69,1778240367.061,3,17,519.2,111.1,4.5
69,1778240367.276,3,18,461.2,104.5,4.5
69,1778240367.488,3,18,403.3,97.0,4.5
69,1778240367.689,3,18,354.2,105.4,3.9
69,1778240367.904,3,18,314.5,128.3,3.25
69,1778240368.119,3,18,292.0,158.2,2.6
69,1778240368.333,3,0,286.7,191.9,3.036
69,1778240368.547,3,21,290.7,240.3,4.336
69,1778240368.762,3,21,296.0,298.5,4.5
69,1778240368.976,3,19,301.2,356.7,4.5
69,1778240369.193,3,19,296.1,412.0,4.0
69,1778240369.409,3,19,273.1,457.9,4.4
69,1778240369.625,3,20,237.8,475.8,0.568
69,1778240369.84,3,20,230.5,477.7,0.638
69,1778240370.054,3,20,214.7,470.9,1.938
69,1778240370.268,3,20,193.0,444.7,3.238
69,1778240370.483,3,20,177.4,396.1,4.5
69,1778240370.699,3,21,172.9,347.1,2.468
70,1778240944.883,1,21,210.5,243.0,0
70,1778240945.097,1,21,210.5,243.0,0
70,1778240945.31,1,21,210.5,243.0,0
70,1778240945.524,1,21,210.5,243.0,0
70,1778240945.735,1,21,210.5,243.0,0
70,1778240945.949,1,21,210.5,243.0,0
70,1778240946.164,1,21,210.5,243.0,0
70,1778240946.378,1,21,210.5,243.0,0
70,1778240946.578,1,21,210.5,243.0,0
70,1778240946.792,1,21,210.5,243.0,0
70,1778240947.003,1,21,210.5,243.0,0
70,1778240947.216,1,21,210.5,243.0,0
70,1778240947.43,1,21,210.5,243.0,0
70,1778240947.646,1,21,210.5,243.0,0
70,1778240947.859,1,21,210.5,239.4,0.8
70,1778240948.074,1,21,210.5,219.9,2.1
70,1778240948.287,1,0,210.5,183.5,3.4
70,1778240948.501,1,0,205.0,131.0,4.5
70,1778240948.713,1,0,180.8,78.1,4.5
70,1778240948.928,1,1,171.4,69.7,1.154
70,1778240949.141,1,1,148.0,65.3,2.454
70,1778240949.355,1,1,108.5,75.2,3.754
70,1778240949.567,1,2,62.9,107.4,4.5
70,1778240949.784,1,2,45.3,137.1,1.661
70,1778240949.998,1,2,42.2,166.5,2.676
70,1778240950.212,1,2,41.7,205.7,3.308
70,1778240950.426,1,2,43.1,253.2,4.243
70,1778240950.627,1,21,49.2,306.7,4.5
70,1778240950.839,1,20,55.9,364.8,4.5
70,1778240951.052,1,3,62.6,422.9,4.5
70,1778240951.267,1,3,71.9,482.7,5.1
70,1778240951.48,1,3,107.4,548.7,6.4
70,1778240951.694,1,3,165.2,618.7,7.2
70,1778240951.908,1,4,224.8,690.9,7.2
70,1778240952.121,1,4,280.2,756.0,4.5
70,1778240952.335,1,4,328.4,788.6,4.5
70,1778240952.548,1,4,384.7,803.2,4.5
70,1778240952.761,1,5,442.7,798.2,4.5
70,1778240952.974,1,5,463.5,790.0,1.005
70,1778240953.187,1,5,474.2,770.8,2.305
70,1778240953.402,1,5,475.3,732.1,3.605
70,1778240953.615,1,5,462.1,677.7,4.905
70,1778240953.831,1,6,451.6,617.5,4.25
70,1778240954.042,1,6,459.6,567.7,3.6
70,1778240954.258,1,6,486.6,527.9,3.525
70,1778240954.475,1,7,527.3,511.9,2.58
70,1778240954.689,1,7,566.1,506.6,3.304
70,1778240954.905,1,7,616.6,517.2,4.5
70,1778240955.119,1,8,660.6,546.1,3.343
70,1778240955.331,1,8,684.2,584.3,3.662
70,1778240955.546,1,8,694.1,639.3,3.694
70,1778240955.761,1,8,686.7,694.2,4.5
70,1778240955.978,1,9,674.2,751.2,4.5
70,1778240956.192,1,9,680.3,809.1,4.5
70,1778240956.404,1,9,687.1,823.3,1.276
70,1778240956.618,1,9,710.4,835.8,2.328
70,1778240956.833,1,9,749.4,839.2,3.628
70,1778240957.049,1,10,801.9,823.5,4.5
70,1778240957.263,1,10,835.1,798.9,0.983
70,1778240957.479,1,10,844.0,779.1,2.283
70,1778240957.693,1,10,846.4,740.5,3.583
70,1778240957.908,1,10,848.6,684.8,4.883
70,1778240958.121,1,11,851.3,612.3,6.183
70,1778240958.337,1,11,850.8,587.9,0.557
70,1778240958.538,1,11,845.2,591.2,0.346
70,1778240958.751,1,11,837.8,579.8,1.646
70,1778240958.964,1,11,832.5,550.0,2.946
70,1778240959.179,1,11,832.8,502.6,4.246
70,1778240959.381,1,11,827.8,449.2,4.5
70,1778240959.581,1,11,806.9,399.7,4.5
70,1778240959.796,1,11,792.1,389.2,1.43
70,1778240960.011,1,11,765.5,382.1,2.73
70,1778240960.212,1,12,725.6,387.8,3.93
70,1778240960.427,1,12,671.0,404.5,4.5
70,1778240960.642,1,12,615.0,421.6,4.5
70,1778240960.856,1,7,557.2,428.2,4.5
70,1778240961.07,1,13,500.6,415.1,4.4
70,1778240961.284,1,13,456.5,386.8,3.75
70,1778240961.495,1,13,430.2,349.9,3.7
70,1778240961.71,1,13,429.5,323.1,1.791
70,1778240961.923,1,14,442.0,295.7,2.39
70,1778240962.139,1,14,470.2,274.0,2.41
70,1778240962.353,1,14,505.6,265.1,2.594
70,1778240962.569,1,14,548.1,266.7,3.894
70,1778240962.769,1,14,598.8,280.2,4.5
70,1778240962.972,1,12,651.3,292.4,4.5
70,1778240963.188,1,15,709.5,289.4,4.5
70,1778240963.403,1,15,763.3,267.1,4.5
70,1778240963.604,1,15,803.7,231.7,4.5
70,1778240963.82,1,16,832.8,181.2,4.5
70,1778240964.036,1,16,842.4,145.7,2.15
70,1778240964.24,1,16,838.1,112.6,3.35
70,1778240964.453,1,16,829.6,94.0,0.823
70,1778240964.655,1,16,826.2,99.4,0.333
70,1778240964.859,1,16,814.5,99.7,1.533
70,1778240965.072,1,16,786.3,106.6,2.833
70,1778240965.285,1,16,740.8,111.1,4.133
70,1778240965.498,1,17,683.0,107.8,4.5
70,1778240965.71,1,17,625.2,108.5,2.407
70,1778240965.923,1,17,591.1,109.6,1.846
70,1778240966.138,1,17,556.8,112.3,2.371
70,1778240966.355,1,17,519.9,112.2,2.459
70,1778240966.57,1,18,479.3,106.5,3.759
70,1778240966.784,1,18,423.9,97.6,4.5
70,1778240967.0,1,18,365.5,97.5,4.6
70,1778240967.213,1,18,302.2,123.6,5.9
70,1778240967.428,1,18,291.1,139.4,1.113
70,1778240967.643,1,18,286.8,162.4,2.413
70,1778240967.86,1,0,289.1,202.8,3.713
70,1778240968.073,1,21,292.4,260.1,5.013
70,1778240968.286,1,19,296.6,334.2,6.313
70,1778240968.498,1,19,299.0,424.1,7.1
70,1778240968.7,1,19,290.7,469.0,0.087
70,1778240968.911,1,19,283.3,476.0,1.387
70,1778240969.128,1,19,257.6,483.6,2.687
70,1778240969.341,1,20,219.4,476.0,0.462
70,1778240969.556,1,20,208.3,466.0,1.762
70,1778240969.77,1,20,197.1,436.4,3.062
70,1778240969.973,1,20,200.8,392.3,4.262
70,1778240970.175,1,21,218.0,335.9,5.462
70,1778240970.376,2,21,222.2,313.4,1.238
70,1778240970.59,2,21,215.0,289.3,2.538
70,1778240970.792,2,21,205.1,252.4,3.738
70,1778240970.992,2,0,207.6,199.9,4.938
70,1778240971.205,2,0,210.8,136.9,4.5
70,1778240971.405,2,0,198.2,89.2,0.034
70,1778240971.62,2,0,191.6,82.4,1.334
70,1778240971.83,2,1,167.0,73.4,2.634
70,1778240972.033,2,1,127.8,75.6,3.834
70,1778240972.249,2,1,76.1,97.9,4.5
70,1778240972.464,2,2,48.8,125.0,1.404
70,1778240972.679,2,2,42.9,147.2,2.237
70,1778240972.892,2,2,40.9,185.3,3.537
70,1778240973.094,2,2,44.8,231.6,4.354
70,1778240973.295,2,2,50.1,285.3,4.5
70,1778240973.508,2,21,55.9,343.5,4.5
70,1778240973.725,2,3,61.6,401.7,4.5
70,1778240973.925,2,3,67.2,456.9,5.0
70,1778240974.141,2,3,92.6,526.0,6.3
70,1778240974.357,2,3,151.5,593.5,7.2
